SMESG000080530.1	SMESG000080530.1	Gene Expression
SMESG000080526.1	SMESG000080526.1	Gene Expression
SMESG000080508.1	SMESG000080508.1	Gene Expression
SMESG000080507.1	SMESG000080507.1	Gene Expression
SMESG000080502.1	SMESG000080502.1	Gene Expression
SMESG000080497.1	SMESG000080497.1	Gene Expression
SMESG000080490.1	SMESG000080490.1	Gene Expression
SMESG000080480.1	SMESG000080480.1	Gene Expression
SMESG000080475.1	SMESG000080475.1	Gene Expression
SMESG000080471.1	SMESG000080471.1	Gene Expression
SMESG000080469.1	SMESG000080469.1	Gene Expression
SMESG000080447.1	SMESG000080447.1	Gene Expression
SMESG000080442.1	SMESG000080442.1	Gene Expression
SMESG000080440.1	SMESG000080440.1	Gene Expression
SMESG000080438.1	SMESG000080438.1	Gene Expression
SMESG000080432.1	SMESG000080432.1	Gene Expression
SMESG000080424.1	SMESG000080424.1	Gene Expression
SMESG000080420.1	SMESG000080420.1	Gene Expression
SMESG000080419.1	SMESG000080419.1	Gene Expression
SMESG000080418.1	SMESG000080418.1	Gene Expression
SMESG000080416.1	SMESG000080416.1	Gene Expression
SMESG000080414.1	SMESG000080414.1	Gene Expression
SMESG000080685.1	SMESG000080685.1	Gene Expression
SMESG000080679.1	SMESG000080679.1	Gene Expression
SMESG000080676.1	SMESG000080676.1	Gene Expression
SMESG000080675.1	SMESG000080675.1	Gene Expression
SMESG000080671.1	SMESG000080671.1	Gene Expression
SMESG000080667.1	SMESG000080667.1	Gene Expression
SMESG000080661.1	SMESG000080661.1	Gene Expression
SMESG000080652.1	SMESG000080652.1	Gene Expression
SMESG000080641.1	SMESG000080641.1	Gene Expression
SMESG000080623.1	SMESG000080623.1	Gene Expression
SMESG000080622.1	SMESG000080622.1	Gene Expression
SMESG000080618.1	SMESG000080618.1	Gene Expression
SMESG000080617.1	SMESG000080617.1	Gene Expression
SMESG000080616.1	SMESG000080616.1	Gene Expression
SMESG000080615.1	SMESG000080615.1	Gene Expression
SMESG000080577.1	SMESG000080577.1	Gene Expression
SMESG000080555.1	SMESG000080555.1	Gene Expression
SMESG000080433.1	SMESG000080433.1	Gene Expression
SMESG000080647.1	SMESG000080647.1	Gene Expression
SMESG000010902.1	SMESG000010902.1	Gene Expression
SMESG000010897.1	SMESG000010897.1	Gene Expression
SMESG000010878.1	SMESG000010878.1	Gene Expression
SMESG000010855.1	SMESG000010855.1	Gene Expression
SMESG000010854.1	SMESG000010854.1	Gene Expression
SMESG000010838.1	SMESG000010838.1	Gene Expression
SMESG000010833.1	SMESG000010833.1	Gene Expression
SMESG000010830.1	SMESG000010830.1	Gene Expression
SMESG000010827.1	SMESG000010827.1	Gene Expression
SMESG000010822.1	SMESG000010822.1	Gene Expression
SMESG000010821.1	SMESG000010821.1	Gene Expression
SMESG000010818.1	SMESG000010818.1	Gene Expression
SMESG000010816.1	SMESG000010816.1	Gene Expression
SMESG000010804.1	SMESG000010804.1	Gene Expression
SMESG000010800.1	SMESG000010800.1	Gene Expression
SMESG000010797.1	SMESG000010797.1	Gene Expression
SMESG000010795.1	SMESG000010795.1	Gene Expression
SMESG000010790.1	SMESG000010790.1	Gene Expression
SMESG000010788.1	SMESG000010788.1	Gene Expression
SMESG000010977.1	SMESG000010977.1	Gene Expression
SMESG000010967.1	SMESG000010967.1	Gene Expression
SMESG000010964.1	SMESG000010964.1	Gene Expression
SMESG000010960.1	SMESG000010960.1	Gene Expression
SMESG000010959.1	SMESG000010959.1	Gene Expression
SMESG000010944.1	SMESG000010944.1	Gene Expression
SMESG000010943.1	SMESG000010943.1	Gene Expression
SMESG000010938.1	SMESG000010938.1	Gene Expression
SMESG000010934.1	SMESG000010934.1	Gene Expression
SMESG000010932.1	SMESG000010932.1	Gene Expression
SMESG000010930.1	SMESG000010930.1	Gene Expression
SMESG000010919.1	SMESG000010919.1	Gene Expression
SMESG000010916.1	SMESG000010916.1	Gene Expression
SMESG000010914.1	SMESG000010914.1	Gene Expression
SMESG000010825.1	SMESG000010825.1	Gene Expression
SMESG000010972.1	SMESG000010972.1	Gene Expression
SMESG000046569.1	SMESG000046569.1	Gene Expression
SMESG000046570.1	SMESG000046570.1	Gene Expression
SMESG000046550.1	SMESG000046550.1	Gene Expression
SMESG000046560.1	SMESG000046560.1	Gene Expression
SMESG000046561.1	SMESG000046561.1	Gene Expression
SMESG000046567.1	SMESG000046567.1	Gene Expression
SMESG000049990.1	SMESG000049990.1	Gene Expression
SMESG000018553.1	SMESG000018553.1	Gene Expression
SMESG000018492.1	SMESG000018492.1	Gene Expression
SMESG000018493.1	SMESG000018493.1	Gene Expression
SMESG000018497.1	SMESG000018497.1	Gene Expression
SMESG000018499.1	SMESG000018499.1	Gene Expression
SMESG000018504.1	SMESG000018504.1	Gene Expression
SMESG000018510.1	SMESG000018510.1	Gene Expression
SMESG000018514.1	SMESG000018514.1	Gene Expression
SMESG000018524.1	SMESG000018524.1	Gene Expression
SMESG000018546.1	SMESG000018546.1	Gene Expression
SMESG000018547.1	SMESG000018547.1	Gene Expression
SMESG000018550.1	SMESG000018550.1	Gene Expression
SMESG000018556.1	SMESG000018556.1	Gene Expression
SMESG000018557.1	SMESG000018557.1	Gene Expression
SMESG000018562.1	SMESG000018562.1	Gene Expression
SMESG000018578.1	SMESG000018578.1	Gene Expression
SMESG000018579.1	SMESG000018579.1	Gene Expression
SMESG000018582.1	SMESG000018582.1	Gene Expression
SMESG000018472.1	SMESG000018472.1	Gene Expression
SMESG000018476.1	SMESG000018476.1	Gene Expression
SMESG000018486.1	SMESG000018486.1	Gene Expression
SMESG000018487.1	SMESG000018487.1	Gene Expression
SMESG000007565.1	SMESG000007565.1	Gene Expression
SMESG000007561.1	SMESG000007561.1	Gene Expression
SMESG000007554.1	SMESG000007554.1	Gene Expression
SMESG000007555.1	SMESG000007555.1	Gene Expression
SMESG000007552.1	SMESG000007552.1	Gene Expression
SMESG000007523.1	SMESG000007523.1	Gene Expression
SMESG000007514.1	SMESG000007514.1	Gene Expression
SMESG000007496.1	SMESG000007496.1	Gene Expression
SMESG000007495.1	SMESG000007495.1	Gene Expression
SMESG000007463.1	SMESG000007463.1	Gene Expression
SMESG000007430.1	SMESG000007430.1	Gene Expression
SMESG000007402.1	SMESG000007402.1	Gene Expression
SMESG000007399.1	SMESG000007399.1	Gene Expression
SMESG000007398.1	SMESG000007398.1	Gene Expression
SMESG000007395.1	SMESG000007395.1	Gene Expression
SMESG000007378.1	SMESG000007378.1	Gene Expression
SMESG000007639.1	SMESG000007639.1	Gene Expression
SMESG000042992.1	SMESG000042992.1	Gene Expression
SMESG000042964.1	SMESG000042964.1	Gene Expression
SMESG000042976.1	SMESG000042976.1	Gene Expression
SMESG000042985.1	SMESG000042985.1	Gene Expression
SMESG000042986.1	SMESG000042986.1	Gene Expression
SMESG000042994.1	SMESG000042994.1	Gene Expression
SMESG000043009.1	SMESG000043009.1	Gene Expression
SMESG000043010.1	SMESG000043010.1	Gene Expression
SMESG000034704.1	SMESG000034704.1	Gene Expression
SMESG000034701.1	SMESG000034701.1	Gene Expression
SMESG000034700.1	SMESG000034700.1	Gene Expression
SMESG000034689.1	SMESG000034689.1	Gene Expression
SMESG000034687.1	SMESG000034687.1	Gene Expression
SMESG000034679.1	SMESG000034679.1	Gene Expression
SMESG000034670.1	SMESG000034670.1	Gene Expression
SMESG000034669.1	SMESG000034669.1	Gene Expression
SMESG000034660.1	SMESG000034660.1	Gene Expression
SMESG000034655.1	SMESG000034655.1	Gene Expression
SMESG000034649.1	SMESG000034649.1	Gene Expression
SMESG000034644.1	SMESG000034644.1	Gene Expression
SMESG000034643.1	SMESG000034643.1	Gene Expression
SMESG000034707.1	SMESG000034707.1	Gene Expression
SMESG000034653.1	SMESG000034653.1	Gene Expression
SMESG000007627.1	SMESG000007627.1	Gene Expression
SMESG000007620.1	SMESG000007620.1	Gene Expression
SMESG000007604.1	SMESG000007604.1	Gene Expression
SMESG000007603.1	SMESG000007603.1	Gene Expression
SMESG000007597.1	SMESG000007597.1	Gene Expression
SMESG000007586.1	SMESG000007586.1	Gene Expression
SMESG000007460.1	SMESG000007460.1	Gene Expression
SMESG000007438.1	SMESG000007438.1	Gene Expression
SMESG000007405.1	SMESG000007405.1	Gene Expression
SMESG000007613.1	SMESG000007613.1	Gene Expression
SMESG000031227.1	SMESG000031227.1	Gene Expression
SMESG000031225.1	SMESG000031225.1	Gene Expression
SMESG000031219.1	SMESG000031219.1	Gene Expression
SMESG000031186.1	SMESG000031186.1	Gene Expression
SMESG000031172.1	SMESG000031172.1	Gene Expression
SMESG000031169.1	SMESG000031169.1	Gene Expression
SMESG000031167.1	SMESG000031167.1	Gene Expression
SMESG000031165.1	SMESG000031165.1	Gene Expression
SMESG000031155.1	SMESG000031155.1	Gene Expression
SMESG000031153.1	SMESG000031153.1	Gene Expression
SMESG000031150.1	SMESG000031150.1	Gene Expression
SMESG000031149.1	SMESG000031149.1	Gene Expression
SMESG000031141.1	SMESG000031141.1	Gene Expression
SMESG000031184.1	SMESG000031184.1	Gene Expression
SMESG000044810.1	SMESG000044810.1	Gene Expression
SMESG000044805.1	SMESG000044805.1	Gene Expression
SMESG000044801.1	SMESG000044801.1	Gene Expression
SMESG000044790.1	SMESG000044790.1	Gene Expression
SMESG000044789.1	SMESG000044789.1	Gene Expression
SMESG000044822.1	SMESG000044822.1	Gene Expression
SMESG000023906.1	SMESG000023906.1	Gene Expression
SMESG000023904.1	SMESG000023904.1	Gene Expression
SMESG000023903.1	SMESG000023903.1	Gene Expression
SMESG000024007.1	SMESG000024007.1	Gene Expression
SMESG000024002.1	SMESG000024002.1	Gene Expression
SMESG000024001.1	SMESG000024001.1	Gene Expression
SMESG000024000.1	SMESG000024000.1	Gene Expression
SMESG000023987.1	SMESG000023987.1	Gene Expression
SMESG000023976.1	SMESG000023976.1	Gene Expression
SMESG000023969.1	SMESG000023969.1	Gene Expression
SMESG000023965.1	SMESG000023965.1	Gene Expression
SMESG000023961.1	SMESG000023961.1	Gene Expression
SMESG000023959.1	SMESG000023959.1	Gene Expression
SMESG000023958.1	SMESG000023958.1	Gene Expression
SMESG000023953.1	SMESG000023953.1	Gene Expression
SMESG000023942.1	SMESG000023942.1	Gene Expression
SMESG000023939.1	SMESG000023939.1	Gene Expression
SMESG000023929.1	SMESG000023929.1	Gene Expression
SMESG000023926.1	SMESG000023926.1	Gene Expression
SMESG000023925.1	SMESG000023925.1	Gene Expression
SMESG000023916.1	SMESG000023916.1	Gene Expression
SMESG000023905.1	SMESG000023905.1	Gene Expression
SMESG000023933.1	SMESG000023933.1	Gene Expression
SMESG000044873.1	SMESG000044873.1	Gene Expression
SMESG000044855.1	SMESG000044855.1	Gene Expression
SMESG000044859.1	SMESG000044859.1	Gene Expression
SMESG000044864.1	SMESG000044864.1	Gene Expression
SMESG000044866.1	SMESG000044866.1	Gene Expression
SMESG000046486.1	SMESG000046486.1	Gene Expression
SMESG000046471.1	SMESG000046471.1	Gene Expression
SMESG000046483.1	SMESG000046483.1	Gene Expression
SMESG000038188.1	SMESG000038188.1	Gene Expression
SMESG000038196.1	SMESG000038196.1	Gene Expression
SMESG000038197.1	SMESG000038197.1	Gene Expression
SMESG000038209.1	SMESG000038209.1	Gene Expression
SMESG000038221.1	SMESG000038221.1	Gene Expression
SMESG000038225.1	SMESG000038225.1	Gene Expression
SMESG000038231.1	SMESG000038231.1	Gene Expression
SMESG000038232.1	SMESG000038232.1	Gene Expression
SMESG000038252.1	SMESG000038252.1	Gene Expression
SMESG000038268.1	SMESG000038268.1	Gene Expression
SMESG000009764.1	SMESG000009764.1	Gene Expression
SMESG000009763.1	SMESG000009763.1	Gene Expression
SMESG000009754.1	SMESG000009754.1	Gene Expression
SMESG000009752.1	SMESG000009752.1	Gene Expression
SMESG000009751.1	SMESG000009751.1	Gene Expression
SMESG000009750.1	SMESG000009750.1	Gene Expression
SMESG000009746.1	SMESG000009746.1	Gene Expression
SMESG000009739.1	SMESG000009739.1	Gene Expression
SMESG000009721.1	SMESG000009721.1	Gene Expression
SMESG000009719.1	SMESG000009719.1	Gene Expression
SMESG000009711.1	SMESG000009711.1	Gene Expression
SMESG000009709.1	SMESG000009709.1	Gene Expression
SMESG000009697.1	SMESG000009697.1	Gene Expression
SMESG000009696.1	SMESG000009696.1	Gene Expression
SMESG000009679.1	SMESG000009679.1	Gene Expression
SMESG000009678.1	SMESG000009678.1	Gene Expression
SMESG000009674.1	SMESG000009674.1	Gene Expression
SMESG000009672.1	SMESG000009672.1	Gene Expression
SMESG000009666.1	SMESG000009666.1	Gene Expression
SMESG000009665.1	SMESG000009665.1	Gene Expression
SMESG000009654.1	SMESG000009654.1	Gene Expression
SMESG000009652.1	SMESG000009652.1	Gene Expression
SMESG000009649.1	SMESG000009649.1	Gene Expression
SMESG000009646.1	SMESG000009646.1	Gene Expression
SMESG000009644.1	SMESG000009644.1	Gene Expression
SMESG000009635.1	SMESG000009635.1	Gene Expression
SMESG000009861.1	SMESG000009861.1	Gene Expression
SMESG000009859.1	SMESG000009859.1	Gene Expression
SMESG000009856.1	SMESG000009856.1	Gene Expression
SMESG000009833.1	SMESG000009833.1	Gene Expression
SMESG000009831.1	SMESG000009831.1	Gene Expression
SMESG000009827.1	SMESG000009827.1	Gene Expression
SMESG000009812.1	SMESG000009812.1	Gene Expression
SMESG000009809.1	SMESG000009809.1	Gene Expression
SMESG000009788.1	SMESG000009788.1	Gene Expression
SMESG000009778.1	SMESG000009778.1	Gene Expression
SMESG000009758.1	SMESG000009758.1	Gene Expression
SMESG000009747.1	SMESG000009747.1	Gene Expression
SMESG000009680.1	SMESG000009680.1	Gene Expression
SMESG000009840.1	SMESG000009840.1	Gene Expression
SMESG000080811.1	SMESG000080811.1	Gene Expression
SMESG000080798.1	SMESG000080798.1	Gene Expression
SMESG000080793.1	SMESG000080793.1	Gene Expression
SMESG000080788.1	SMESG000080788.1	Gene Expression
SMESG000080787.1	SMESG000080787.1	Gene Expression
SMESG000080786.1	SMESG000080786.1	Gene Expression
SMESG000080777.1	SMESG000080777.1	Gene Expression
SMESG000080775.1	SMESG000080775.1	Gene Expression
SMESG000080772.1	SMESG000080772.1	Gene Expression
SMESG000080771.1	SMESG000080771.1	Gene Expression
SMESG000080770.1	SMESG000080770.1	Gene Expression
SMESG000080769.1	SMESG000080769.1	Gene Expression
SMESG000080750.1	SMESG000080750.1	Gene Expression
SMESG000080738.1	SMESG000080738.1	Gene Expression
SMESG000080731.1	SMESG000080731.1	Gene Expression
SMESG000080727.1	SMESG000080727.1	Gene Expression
SMESG000080718.1	SMESG000080718.1	Gene Expression
SMESG000080717.1	SMESG000080717.1	Gene Expression
SMESG000080711.1	SMESG000080711.1	Gene Expression
SMESG000080705.1	SMESG000080705.1	Gene Expression
SMESG000080703.1	SMESG000080703.1	Gene Expression
SMESG000080700.1	SMESG000080700.1	Gene Expression
SMESG000080698.1	SMESG000080698.1	Gene Expression
SMESG000080697.1	SMESG000080697.1	Gene Expression
SMESG000080919.1	SMESG000080919.1	Gene Expression
SMESG000080918.1	SMESG000080918.1	Gene Expression
SMESG000080916.1	SMESG000080916.1	Gene Expression
SMESG000080913.1	SMESG000080913.1	Gene Expression
SMESG000080911.1	SMESG000080911.1	Gene Expression
SMESG000080909.1	SMESG000080909.1	Gene Expression
SMESG000080906.1	SMESG000080906.1	Gene Expression
SMESG000080903.1	SMESG000080903.1	Gene Expression
SMESG000080901.1	SMESG000080901.1	Gene Expression
SMESG000080896.1	SMESG000080896.1	Gene Expression
SMESG000080893.1	SMESG000080893.1	Gene Expression
SMESG000080892.1	SMESG000080892.1	Gene Expression
SMESG000080891.1	SMESG000080891.1	Gene Expression
SMESG000080881.1	SMESG000080881.1	Gene Expression
SMESG000080880.1	SMESG000080880.1	Gene Expression
SMESG000080873.1	SMESG000080873.1	Gene Expression
SMESG000080870.1	SMESG000080870.1	Gene Expression
SMESG000080868.1	SMESG000080868.1	Gene Expression
SMESG000080860.1	SMESG000080860.1	Gene Expression
SMESG000080858.1	SMESG000080858.1	Gene Expression
SMESG000080856.1	SMESG000080856.1	Gene Expression
SMESG000080854.1	SMESG000080854.1	Gene Expression
SMESG000080852.1	SMESG000080852.1	Gene Expression
SMESG000080845.1	SMESG000080845.1	Gene Expression
SMESG000080837.1	SMESG000080837.1	Gene Expression
SMESG000080790.1	SMESG000080790.1	Gene Expression
SMESG000080779.1	SMESG000080779.1	Gene Expression
SMESG000080768.1	SMESG000080768.1	Gene Expression
SMESG000080735.1	SMESG000080735.1	Gene Expression
SMESG000080877.1	SMESG000080877.1	Gene Expression
SMESG000023431.1	SMESG000023431.1	Gene Expression
SMESG000023372.1	SMESG000023372.1	Gene Expression
SMESG000023374.1	SMESG000023374.1	Gene Expression
SMESG000023375.1	SMESG000023375.1	Gene Expression
SMESG000023378.1	SMESG000023378.1	Gene Expression
SMESG000023380.1	SMESG000023380.1	Gene Expression
SMESG000023386.1	SMESG000023386.1	Gene Expression
SMESG000023389.1	SMESG000023389.1	Gene Expression
SMESG000023390.1	SMESG000023390.1	Gene Expression
SMESG000023395.1	SMESG000023395.1	Gene Expression
SMESG000023403.1	SMESG000023403.1	Gene Expression
SMESG000052872.1	SMESG000052872.1	Gene Expression
SMESG000023404.1	SMESG000023404.1	Gene Expression
SMESG000023408.1	SMESG000023408.1	Gene Expression
SMESG000023415.1	SMESG000023415.1	Gene Expression
SMESG000023418.1	SMESG000023418.1	Gene Expression
SMESG000023421.1	SMESG000023421.1	Gene Expression
SMESG000023422.1	SMESG000023422.1	Gene Expression
SMESG000023423.1	SMESG000023423.1	Gene Expression
SMESG000023427.1	SMESG000023427.1	Gene Expression
SMESG000023428.1	SMESG000023428.1	Gene Expression
SMESG000023429.1	SMESG000023429.1	Gene Expression
SMESG000023435.1	SMESG000023435.1	Gene Expression
SMESG000023436.1	SMESG000023436.1	Gene Expression
SMESG000023441.1	SMESG000023441.1	Gene Expression
SMESG000023443.1	SMESG000023443.1	Gene Expression
SMESG000023444.1	SMESG000023444.1	Gene Expression
SMESG000023446.1	SMESG000023446.1	Gene Expression
SMESG000023448.1	SMESG000023448.1	Gene Expression
SMESG000023450.1	SMESG000023450.1	Gene Expression
SMESG000023454.1	SMESG000023454.1	Gene Expression
SMESG000023455.1	SMESG000023455.1	Gene Expression
SMESG000018672.1	SMESG000018672.1	Gene Expression
SMESG000018671.1	SMESG000018671.1	Gene Expression
SMESG000018670.1	SMESG000018670.1	Gene Expression
SMESG000018666.1	SMESG000018666.1	Gene Expression
SMESG000018665.1	SMESG000018665.1	Gene Expression
SMESG000018660.1	SMESG000018660.1	Gene Expression
SMESG000018659.1	SMESG000018659.1	Gene Expression
SMESG000018658.1	SMESG000018658.1	Gene Expression
SMESG000018657.1	SMESG000018657.1	Gene Expression
SMESG000018656.1	SMESG000018656.1	Gene Expression
SMESG000018652.1	SMESG000018652.1	Gene Expression
SMESG000018647.1	SMESG000018647.1	Gene Expression
SMESG000018637.1	SMESG000018637.1	Gene Expression
SMESG000018625.1	SMESG000018625.1	Gene Expression
SMESG000018622.1	SMESG000018622.1	Gene Expression
SMESG000018621.1	SMESG000018621.1	Gene Expression
SMESG000018619.1	SMESG000018619.1	Gene Expression
SMESG000018617.1	SMESG000018617.1	Gene Expression
SMESG000018616.1	SMESG000018616.1	Gene Expression
SMESG000018614.1	SMESG000018614.1	Gene Expression
SMESG000018613.1	SMESG000018613.1	Gene Expression
SMESG000018612.1	SMESG000018612.1	Gene Expression
SMESG000018611.1	SMESG000018611.1	Gene Expression
SMESG000018608.1	SMESG000018608.1	Gene Expression
SMESG000018602.1	SMESG000018602.1	Gene Expression
SMESG000018599.1	SMESG000018599.1	Gene Expression
SMESG000018598.1	SMESG000018598.1	Gene Expression
SMESG000018597.1	SMESG000018597.1	Gene Expression
SMESG000018684.1	SMESG000018684.1	Gene Expression
SMESG000018618.1	SMESG000018618.1	Gene Expression
SMESG000036775.1	SMESG000036775.1	Gene Expression
SMESG000036786.1	SMESG000036786.1	Gene Expression
SMESG000036797.1	SMESG000036797.1	Gene Expression
SMESG000036809.1	SMESG000036809.1	Gene Expression
SMESG000036743.1	SMESG000036743.1	Gene Expression
SMESG000036748.1	SMESG000036748.1	Gene Expression
SMESG000036749.1	SMESG000036749.1	Gene Expression
SMESG000036762.1	SMESG000036762.1	Gene Expression
SMESG000036767.1	SMESG000036767.1	Gene Expression
SMESG000036774.1	SMESG000036774.1	Gene Expression
SMESG000036778.1	SMESG000036778.1	Gene Expression
SMESG000036779.1	SMESG000036779.1	Gene Expression
SMESG000036780.1	SMESG000036780.1	Gene Expression
SMESG000036783.1	SMESG000036783.1	Gene Expression
SMESG000036787.1	SMESG000036787.1	Gene Expression
SMESG000036788.1	SMESG000036788.1	Gene Expression
SMESG000036795.1	SMESG000036795.1	Gene Expression
SMESG000036796.1	SMESG000036796.1	Gene Expression
SMESG000036798.1	SMESG000036798.1	Gene Expression
SMESG000036802.1	SMESG000036802.1	Gene Expression
SMESG000013935.1	SMESG000013935.1	Gene Expression
SMESG000013946.1	SMESG000013946.1	Gene Expression
SMESG000013817.1	SMESG000013817.1	Gene Expression
SMESG000013850.1	SMESG000013850.1	Gene Expression
SMESG000013883.1	SMESG000013883.1	Gene Expression
SMESG000013896.1	SMESG000013896.1	Gene Expression
SMESG000013899.1	SMESG000013899.1	Gene Expression
SMESG000013900.1	SMESG000013900.1	Gene Expression
SMESG000013901.1	SMESG000013901.1	Gene Expression
SMESG000013903.1	SMESG000013903.1	Gene Expression
SMESG000013908.1	SMESG000013908.1	Gene Expression
SMESG000013909.1	SMESG000013909.1	Gene Expression
SMESG000013910.1	SMESG000013910.1	Gene Expression
SMESG000013911.1	SMESG000013911.1	Gene Expression
SMESG000013915.1	SMESG000013915.1	Gene Expression
SMESG000013916.1	SMESG000013916.1	Gene Expression
SMESG000013917.1	SMESG000013917.1	Gene Expression
SMESG000013918.1	SMESG000013918.1	Gene Expression
SMESG000013921.1	SMESG000013921.1	Gene Expression
SMESG000013923.1	SMESG000013923.1	Gene Expression
SMESG000013929.1	SMESG000013929.1	Gene Expression
SMESG000013932.1	SMESG000013932.1	Gene Expression
SMESG000013933.1	SMESG000013933.1	Gene Expression
SMESG000013936.1	SMESG000013936.1	Gene Expression
SMESG000013937.1	SMESG000013937.1	Gene Expression
SMESG000013938.1	SMESG000013938.1	Gene Expression
SMESG000013939.1	SMESG000013939.1	Gene Expression
SMESG000013942.1	SMESG000013942.1	Gene Expression
SMESG000013943.1	SMESG000013943.1	Gene Expression
SMESG000013944.1	SMESG000013944.1	Gene Expression
SMESG000013953.1	SMESG000013953.1	Gene Expression
SMESG000013955.1	SMESG000013955.1	Gene Expression
SMESG000013956.1	SMESG000013956.1	Gene Expression
SMESG000013958.1	SMESG000013958.1	Gene Expression
SMESG000013960.1	SMESG000013960.1	Gene Expression
SMESG000013963.1	SMESG000013963.1	Gene Expression
SMESG000013964.1	SMESG000013964.1	Gene Expression
SMESG000013972.1	SMESG000013972.1	Gene Expression
SMESG000013975.1	SMESG000013975.1	Gene Expression
SMESG000013976.1	SMESG000013976.1	Gene Expression
SMESG000013977.1	SMESG000013977.1	Gene Expression
SMESG000013810.1	SMESG000013810.1	Gene Expression
SMESG000013811.1	SMESG000013811.1	Gene Expression
SMESG000013812.1	SMESG000013812.1	Gene Expression
SMESG000013814.1	SMESG000013814.1	Gene Expression
SMESG000013816.1	SMESG000013816.1	Gene Expression
SMESG000013824.1	SMESG000013824.1	Gene Expression
SMESG000013825.1	SMESG000013825.1	Gene Expression
SMESG000013827.1	SMESG000013827.1	Gene Expression
SMESG000013829.1	SMESG000013829.1	Gene Expression
SMESG000013834.1	SMESG000013834.1	Gene Expression
SMESG000013847.1	SMESG000013847.1	Gene Expression
SMESG000013855.1	SMESG000013855.1	Gene Expression
SMESG000013857.1	SMESG000013857.1	Gene Expression
SMESG000013870.1	SMESG000013870.1	Gene Expression
SMESG000013875.1	SMESG000013875.1	Gene Expression
SMESG000013881.1	SMESG000013881.1	Gene Expression
SMESG000013882.1	SMESG000013882.1	Gene Expression
SMESG000052862.1	SMESG000052862.1	Gene Expression
SMESG000052870.1	SMESG000052870.1	Gene Expression
SMESG000052962.1	SMESG000052962.1	Gene Expression
SMESG000052963.1	SMESG000052963.1	Gene Expression
SMESG000047932.1	SMESG000047932.1	Gene Expression
SMESG000047933.1	SMESG000047933.1	Gene Expression
SMESG000047940.1	SMESG000047940.1	Gene Expression
SMESG000047944.1	SMESG000047944.1	Gene Expression
SMESG000044097.1	SMESG000044097.1	Gene Expression
SMESG000044092.1	SMESG000044092.1	Gene Expression
SMESG000044086.1	SMESG000044086.1	Gene Expression
SMESG000044081.1	SMESG000044081.1	Gene Expression
SMESG000044108.1	SMESG000044108.1	Gene Expression
SMESG000037330.1	SMESG000037330.1	Gene Expression
SMESG000037320.1	SMESG000037320.1	Gene Expression
SMESG000037313.1	SMESG000037313.1	Gene Expression
SMESG000037309.1	SMESG000037309.1	Gene Expression
SMESG000037305.1	SMESG000037305.1	Gene Expression
SMESG000037302.1	SMESG000037302.1	Gene Expression
SMESG000037297.1	SMESG000037297.1	Gene Expression
SMESG000037296.1	SMESG000037296.1	Gene Expression
SMESG000037293.1	SMESG000037293.1	Gene Expression
SMESG000037291.1	SMESG000037291.1	Gene Expression
SMESG000037282.1	SMESG000037282.1	Gene Expression
SMESG000037334.1	SMESG000037334.1	Gene Expression
SMESG000037325.1	SMESG000037325.1	Gene Expression
SMESG000032838.1	SMESG000032838.1	Gene Expression
SMESG000032835.1	SMESG000032835.1	Gene Expression
SMESG000032829.1	SMESG000032829.1	Gene Expression
SMESG000032828.1	SMESG000032828.1	Gene Expression
SMESG000032825.1	SMESG000032825.1	Gene Expression
SMESG000032824.1	SMESG000032824.1	Gene Expression
SMESG000032821.1	SMESG000032821.1	Gene Expression
SMESG000032817.1	SMESG000032817.1	Gene Expression
SMESG000032815.1	SMESG000032815.1	Gene Expression
SMESG000032814.1	SMESG000032814.1	Gene Expression
SMESG000032811.1	SMESG000032811.1	Gene Expression
SMESG000032810.1	SMESG000032810.1	Gene Expression
SMESG000032809.1	SMESG000032809.1	Gene Expression
SMESG000032798.1	SMESG000032798.1	Gene Expression
SMESG000032795.1	SMESG000032795.1	Gene Expression
SMESG000032786.1	SMESG000032786.1	Gene Expression
SMESG000032781.1	SMESG000032781.1	Gene Expression
SMESG000032849.1	SMESG000032849.1	Gene Expression
SMESG000032848.1	SMESG000032848.1	Gene Expression
SMESG000052251.1	SMESG000052251.1	Gene Expression
SMESG000055295.1	SMESG000055295.1	Gene Expression
SMESG000055305.1	SMESG000055305.1	Gene Expression
SMESG000055304.1	SMESG000055304.1	Gene Expression
SMESG000044045.1	SMESG000044045.1	Gene Expression
SMESG000044020.1	SMESG000044020.1	Gene Expression
SMESG000044022.1	SMESG000044022.1	Gene Expression
SMESG000044023.1	SMESG000044023.1	Gene Expression
SMESG000018147.1	SMESG000018147.1	Gene Expression
SMESG000018169.1	SMESG000018169.1	Gene Expression
SMESG000018180.1	SMESG000018180.1	Gene Expression
SMESG000018085.1	SMESG000018085.1	Gene Expression
SMESG000018087.1	SMESG000018087.1	Gene Expression
SMESG000018088.1	SMESG000018088.1	Gene Expression
SMESG000018094.1	SMESG000018094.1	Gene Expression
SMESG000018097.1	SMESG000018097.1	Gene Expression
SMESG000018098.1	SMESG000018098.1	Gene Expression
SMESG000018116.1	SMESG000018116.1	Gene Expression
SMESG000018119.1	SMESG000018119.1	Gene Expression
SMESG000018120.1	SMESG000018120.1	Gene Expression
SMESG000018122.1	SMESG000018122.1	Gene Expression
SMESG000018128.1	SMESG000018128.1	Gene Expression
SMESG000018129.1	SMESG000018129.1	Gene Expression
